Pclass,Age,SibSp,Parch,Ticket,Fare,Family,Name_0,Name_1,Sex_female,Sex_male,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Embarked_C,Embarked_Q,Embarked_S
3,24.0,0,0,713,9.325,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,32.5,0,0,713,9.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,28.0,0,0,713,7.55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,28.0,0,0,713,7.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3,28.0,0,0,713,8.05,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,19.0,0,0,713,13.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3,21.0,0,0,713,7.775,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,36.5,1,0,264,17.4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,21.0,0,0,713,7.8542,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,29.0,0,2,147,23.0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3,1.0,1,1,264,12.1833,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2,30.0,0,0,713,12.7375,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,28.0,0,0,713,7.8958,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,28.0,0,0,713,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,28.0,0,0,713,7.55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,28.0,0,0,713,8.05,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3,17.0,0,0,713,8.6625,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,46.0,0,0,264,75.2417,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
3,28.0,0,0,713,7.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,26.0,1,0,264,136.7792,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
3,28.0,1,0,264,15.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
3,28.0,0,0,713,7.225,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,20.0,1,0,264,26.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2,28.0,0,0,713,10.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,40.0,1,0,264,26.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,30.0,1,0,264,21.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,22.0,0,0,713,10.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,23.0,0,0,713,8.6625,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3,0.75,1,1,147,13.775,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,28.0,0,0,713,7.75,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
3,9.0,1,1,147,15.2458,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
3,2.0,1,1,147,20.2125,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3,36.0,0,0,713,7.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,28.0,0,0,713,7.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,24.0,1,0,264,82.2667,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
3,28.0,0,0,713,7.2292,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
3,28.0,0,0,713,8.05,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,28.0,0,0,713,39.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,30.0,0,0,713,6.95,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
3,28.0,0,0,713,7.2292,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,53.0,1,1,147,81.8583,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
3,36.0,0,0,713,9.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,26.0,0,0,713,7.8958,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1.0,1,2,64,41.5792,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
3,28.0,2,0,147,21.6792,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,30.0,0,0,713,45.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,29.0,0,0,713,7.8542,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,32.0,0,0,713,7.775,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,28.0,0,0,713,15.0458,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
2,43.0,0,1,264,21.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,24.0,0,0,713,8.6625,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,28.0,0,0,713,7.75,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,64.0,1,1,713,26.55,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1,30.0,1,2,24,151.55,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
3,0.83,0,1,264,9.35,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,55.0,1,1,64,93.5,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
3,45.0,1,0,264,14.1083,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3,18.0,0,0,713,8.6625,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,22.0,0,0,713,7.225,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,28.0,0,0,713,7.575,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,37.0,0,0,713,7.75,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,55.0,0,0,64,135.6333,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
3,17.0,0,0,713,7.7333,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,57.0,1,0,147,146.5208,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
2,19.0,0,0,713,10.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,27.0,0,0,713,7.8542,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,22.0,2,0,147,31.5,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,26.0,0,0,713,7.775,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,25.0,0,0,713,7.2292,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2,26.0,0,0,713,13.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,33.0,0,0,713,26.55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,39.0,0,0,64,211.3375,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3,23.0,0,0,713,7.05,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,12.0,2,1,64,39.0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1,46.0,0,0,264,79.2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,29.0,1,0,264,26.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,21.0,0,0,713,13.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,48.0,0,2,64,36.75,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,39.0,0,0,713,29.7,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
3,28.0,0,0,713,7.225,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,19.0,1,1,147,15.7417,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
3,27.0,0,0,713,7.8958,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,30.0,0,0,713,26.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2,32.0,0,0,713,13.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,39.0,0,2,713,7.2292,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,25.0,0,0,147,31.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,28.0,0,0,713,7.2292,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,18.0,0,0,713,10.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,32.0,0,0,713,7.5792,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,28.0,1,9,11,69.55,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,58.0,0,1,64,512.3292,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
3,28.0,1,1,147,14.5,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,16.0,0,0,713,7.65,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2,26.0,0,0,713,13.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,38.0,0,0,713,7.2292,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2,24.0,0,0,713,13.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,31.0,0,0,264,21.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,45.0,0,1,264,63.3583,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
2,25.0,0,0,713,10.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,18.0,0,0,70,73.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,49.0,1,2,70,65.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,0.17,1,2,64,20.575,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,50.0,0,0,713,26.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1,59.0,2,0,264,51.4792,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
3,28.0,0,0,713,7.8792,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,28.0,0,0,713,7.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3,30.0,1,0,264,15.55,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3,14.5,8,2,11,69.55,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,24.0,1,1,147,37.0042,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2,31.0,0,0,264,21.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3,27.0,0,0,713,8.6625,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,25.0,1,0,264,55.4417,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
3,28.0,1,9,11,69.55,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3,28.0,1,0,264,14.4583,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,22.0,0,0,70,39.6875,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,45.0,0,1,264,59.4,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2,29.0,0,0,713,13.8583,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,21.0,1,0,713,11.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,31.0,0,0,70,134.5,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
1,49.0,0,0,264,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2,44.0,0,0,713,13.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,54.0,1,1,147,81.8583,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,45.0,0,0,70,262.375,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
3,22.0,2,0,713,8.6625,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2,21.0,0,0,713,11.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,55.0,0,0,713,50.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
3,5.0,4,2,70,31.3875,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,28.0,0,0,713,7.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3,26.0,0,0,713,7.8792,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3,28.0,0,0,264,14.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3,19.0,1,0,264,16.1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2,28.0,0,0,713,12.875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,24.0,1,2,70,65.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3,24.0,0,0,713,7.775,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,57.0,0,0,713,13.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,21.0,0,0,713,7.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3,6.0,3,1,70,21.075,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,23.0,0,0,64,93.5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
1,51.0,0,1,264,39.4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
3,13.0,0,2,147,20.25,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,47.0,0,0,713,10.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,29.0,3,1,147,22.025,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,18.0,1,0,264,60.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
3,24.0,0,0,713,7.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,48.0,1,1,264,79.2,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
3,22.0,0,0,713,7.775,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,31.0,0,0,713,7.7333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,30.0,0,0,64,164.8667,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
2,38.0,1,0,264,21.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,22.0,0,1,264,59.4,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1,17.0,0,0,264,47.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,43.0,1,0,713,27.7208,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
2,20.0,0,0,713,13.8625,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
2,23.0,1,0,713,10.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,50.0,1,1,70,211.5,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
3,28.0,0,0,713,7.7208,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
3,3.0,1,1,147,13.775,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3,28.0,0,0,713,7.75,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,37.0,1,0,147,90.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
3,28.0,0,0,713,7.775,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3,28.0,0,0,713,8.05,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,39.0,0,0,147,108.9,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
3,38.5,0,0,713,7.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,28.0,0,0,713,8.05,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,28.0,1,1,147,22.3583,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
